GEOID20,tot_pop_20,bpop_20,hpop_20,asian_nhpi_pop_20,amin_pop_20,other_pop_20,white_pop_20,STATEFP,STATE
48309,260579,41799,66017,6491,4125,2454,139693,48,TX
48311,600,17,214,11,5,0,353,48,TX
48313,13455,2724,3375,115,152,105,6984,48,TX
48315,9725,2026,354,77,304,95,6869,48,TX
48317,5237,128,2231,22,40,36,2780,48,TX
48319,3953,40,869,8,44,44,2948,48,TX
48321,36255,4330,15136,789,375,270,15355,48,TX
48323,57887,307,54800,206,863,137,1574,48,TX
48325,50748,1762,25168,431,633,430,22324,48,TX
48327,1962,33,657,10,23,8,1231,48,TX
48329,169983,12731,72156,4654,2482,1473,76487,48,TX
48331,24754,2520,6062,169,366,270,15367,48,TX
48333,4456,52,718,17,127,44,3498,48,TX
48335,8990,1072,3385,63,108,34,4328,48,TX
48337,19965,206,2337,133,740,207,16342,48,TX
48339,620443,42774,160984,26880,10680,7722,371403,48,TX
48341,21358,832,12566,1016,310,135,6499,48,TX
48343,11973,2705,1145,77,271,59,7716,48,TX
48345,1063,18,148,9,20,10,858,48,TX
48347,64653,11610,13340,1027,1041,477,37158,48,TX
48349,52624,7248,15744,1267,937,432,26996,48,TX
48351,12217,2253,318,52,270,75,9249,48,TX
48353,14738,953,5167,116,275,89,8138,48,TX
48355,353178,17679,213801,9606,3312,2615,106165,48,TX
48357,10015,66,5444,37,156,67,4245,48,TX
48359,1758,77,295,23,28,10,1325,48,TX
48361,84808,8941,7047,1422,1688,775,64935,48,TX
48363,28409,857,5510,342,695,227,20778,48,TX
48365,22491,3509,2124,156,452,152,16098,48,TX
48367,148222,2929,19544,1945,4375,1682,117747,48,TX
48369,9869,137,6438,16,45,46,3187,48,TX
48371,15193,630,10746,168,113,63,3473,48,TX
48373,50123,5422,7195,480,1707,511,34808,48,TX
48375,118525,14438,44090,6410,2258,1176,50153,48,TX
48377,6131,47,4985,94,32,12,961,48,TX
48379,12164,360,1086,101,380,107,10130,48,TX
48381,140753,6592,30803,3313,3267,1321,95457,48,TX
48383,3385,78,2261,30,37,11,968,48,TX
48385,2758,50,681,18,50,19,1940,48,TX
48387,11587,1895,713,84,322,74,8499,48,TX
48389,14748,332,12416,189,55,59,1697,48,TX
48391,6741,534,3201,47,68,27,2864,48,TX
48393,827,21,44,4,31,10,717,48,TX
48395,16757,3381,3408,142,209,112,9505,48,TX
48397,107819,9772,20039,4343,2424,1043,70198,48,TX
48399,9900,252,3308,63,149,66,6062,48,TX
48401,52214,9032,9413,359,995,393,32022,48,TX
48403,9894,852,348,69,240,78,8307,48,TX
48405,7918,1897,590,41,76,44,5270,48,TX
48407,27402,2412,4731,167,676,246,19170,48,TX
48409,68755,1725,37766,1194,865,592,26613,48,TX
48411,5730,150,1729,46,89,26,3690,48,TX
48413,2451,44,1252,22,16,15,1102,48,TX
48415,16932,812,7041,116,235,91,8637,48,TX
48417,3105,46,348,27,45,27,2612,48,TX
48419,24022,4095,4607,432,328,144,14416,48,TX
48421,2782,60,1294,5,32,29,1362,48,TX
48423,233479,41819,46117,5208,4049,1834,134452,48,TX
48425,9205,115,1658,72,252,97,7011,48,TX
48427,65920,162,64292,115,24,156,1171,48,TX
48429,9101,327,2176,91,181,70,6256,48,TX
48431,1372,22,443,15,22,3,867,48,TX
48433,1245,41,215,6,16,9,958,48,TX
48435,3372,32,2079,14,24,23,1200,48,TX
48437,6971,524,3073,28,99,28,3219,48,TX
48439,2110640,404404,603106,149241,30233,18772,904884,48,TX
48441,143208,14655,33219,3954,2783,1281,87316,48,TX
48443,760,22,362,9,6,9,352,48,TX
48445,11831,540,6469,68,111,44,4599,48,TX
48447,1440,17,139,7,29,0,1248,48,TX
48449,31247,3347,13482,305,528,175,13410,48,TX
48451,120003,6070,46021,2534,1958,1030,62390,48,TX
48453,1290188,120370,409922,117946,13636,15490,612824,48,TX
48455,13602,1269,1292,76,300,132,10533,48,TX
48457,19798,2282,1489,128,398,199,15302,48,TX
48459,40892,3592,3870,331,1296,516,31287,48,TX
48461,3308,120,1766,17,69,18,1318,48,TX
48463,24564,268,17194,193,149,147,6613,48,TX
48465,47586,962,37899,509,216,164,7836,48,TX
48467,59541,2018,6983,483,1549,522,47986,48,TX
48469,91319,6843,41908,1634,964,640,39330,48,TX
48471,76400,17359,16221,1344,1062,591,39823,48,TX
48473,56794,12827,18158,981,743,591,23494,48,TX
48475,11644,666,6181,90,143,58,4506,48,TX
48477,35805,6044,6244,660,432,402,22023,48,TX
48479,267114,1647,253602,1441,244,685,9495,48,TX
48481,41570,6038,16594,213,308,287,18130,48,TX
48483,4990,137,1208,40,116,20,3469,48,TX
48485,129350,16588,24677,3736,3439,1216,79694,48,TX
48487,12887,1259,3651,611,277,77,7012,48,TX
48489,20164,558,17516,175,56,54,1805,48,TX
48491,609017,51215,141895,62585,9042,7870,336410,48,TX
48493,49753,1101,19039,464,765,507,27877,48,TX
48495,7791,210,4673,96,86,24,2702,48,TX
48497,68632,1261,13506,611,2111,648,50495,48,TX
48499,44843,2121,4787,336,1217,476,35906,48,TX
48501,7694,110,4947,55,68,26,2488,48,TX
48503,17867,324,3466,130,415,123,13409,48,TX
48505,13889,39,12978,25,24,27,796,48,TX
48507,9670,133,8889,33,34,9,572,48,TX
49001,7072,63,1052,80,136,24,5717,49,UT
49003,57666,434,5473,1002,993,403,49361,49,UT
49005,133154,1894,14830,4311,1579,1164,109376,49,UT
49007,20412,161,2651,203,457,295,16645,49,UT
49009,935,9,26,6,11,2,881,49,UT
49011,362679,7729,38244,16492,4229,3527,292458,49,UT
49013,19596,84,1278,192,1198,108,16736,49,UT
49015,9825,28,691,75,147,73,8811,49,UT
49017,5083,44,368,72,125,28,4446,49,UT
49019,9669,140,1197,177,486,188,7481,49,UT
49021,57289,770,5351,1437,1567,544,47620,49,UT
49023,11786,50,560,180,175,40,10781,49,UT
49025,7667,68,312,111,194,58,6924,49,UT
49027,12975,74,1754,206,255,50,10636,49,UT
49029,12295,68,332,144,114,75,11562,49,UT
49031,1438,9,119,7,21,6,1276,49,UT
49033,2510,27,91,24,31,8,2329,49,UT
49035,1185238,34924,227668,91614,15522,14596,800914,49,UT
49037,14518,122,728,143,7384,103,6038,49,UT
49039,28437,328,3019,660,562,180,23688,49,UT
49041,21522,147,1045,220,545,169,19396,49,UT
49043,42357,369,4695,1256,347,582,35108,49,UT
49045,72698,1011,9374,1914,1307,893,58199,49,UT
49047,35620,305,2789,498,2944,358,28726,49,UT
49049,659399,9311,87106,30273,7606,6643,518460,49,UT
49051,34788,335,5005,652,314,314,28168,49,UT
49053,180279,2140,20211,5659,3120,1687,147462,49,UT
49055,2486,27,93,37,47,15,2267,49,UT
49057,262223,6457,47694,7806,3902,2475,193889,49,UT
50001,37363,611,1071,892,760,589,33440,50,VT
50003,37347,731,880,605,691,543,33897,50,VT
50005,30233,423,551,505,831,458,27465,50,VT
50007,168323,6701,4293,9084,2715,2650,142880,50,VT
50009,5920,43,58,44,159,72,5544,50,VT
50011,49946,632,873,548,2046,608,45239,50,VT
50013,7293,87,116,70,240,83,6697,50,VT
50015,25945,480,609,275,595,401,23585,50,VT
50017,29277,334,455,297,805,534,26852,50,VT
50019,27393,324,449,240,855,266,25259,50,VT
50021,60572,948,1161,753,1397,1221,55092,50,VT
50023,59807,1134,1456,1024,1384,1105,53704,50,VT
50025,45905,1052,1225,753,1032,833,41010,50,VT
50027,57753,922,1129,940,1314,911,52537,50,VT
51001,33413,9221,3314,356,469,228,19825,51,VA
51003,112395,11860,8064,9715,997,1424,80335,51,VA
51005,15223,880,162,94,253,80,13754,51,VA
51007,13265,2782,387,95,203,111,9687,51,VA
51009,31307,6249,743,286,790,272,22967,51,VA
51011,16119,3194,314,79,216,161,12155,51,VA
51013,238643,24900,35929,33264,1267,3630,139653,51,VA
51015,77487,4018,2592,749,1245,508,68375,51,VA
51017,4209,183,56,30,74,25,3841,51,VA
51019,79462,5985,1908,1357,1311,773,68128,51,VA
51021,6270,235,43,27,77,31,5857,51,VA
51023,33596,1204,751,395,485,255,30506,51,VA
51025,15849,8858,324,69,89,52,6457,51,VA
51027,20355,698,150,63,174,60,19210,51,VA
51029,16824,5769,343,76,212,110,10314,51,VA
51031,55696,8915,1670,823,899,505,42884,51,VA
51033,30887,8827,1756,521,635,307,18841,51,VA
51035,29155,339,1022,138,441,175,27040,51,VA
51036,6773,3001,92,67,552,64,2997,51,VA
51037,11529,3346,239,61,134,72,7677,51,VA
51041,364548,91826,37033,16607,4242,3959,210881,51,VA
51043,14783,765,863,328,283,235,12309,51,VA
51045,4892,35,48,32,109,37,4631,51,VA
51047,52552,7991,7233,1165,755,568,34840,51,VA
51049,9675,3046,216,71,171,67,6104,51,VA
51051,14124,107,67,32,168,59,13691,51,VA
51053,27947,8713,1016,225,432,215,17346,51,VA
51057,10599,4062,322,114,168,62,5871,51,VA
51059,1150309,130292,192191,264340,6699,14786,542001,51,VA
51061,72972,6586,7471,2023,1075,848,54969,51,VA
51063,15476,390,458,107,248,159,14114,51,VA
51065,27249,4375,1002,403,389,320,20760,51,VA
51067,54477,4730,1825,465,839,400,46218,51,VA
51069,91419,5233,9675,2336,1463,973,71739,51,VA
51071,16787,370,227,89,303,125,15673,51,VA
51073,38711,3412,1304,719,890,412,31974,51,VA
51075,24727,3579,819,656,284,308,19081,51,VA
51077,15333,1043,550,53,217,74,13396,51,VA
51079,20552,1899,1283,631,306,219,16214,51,VA
51081,11391,6776,227,95,47,29,4217,51,VA
51083,34022,12354,670,256,303,189,20250,51,VA
51085,109979,11275,3676,2986,1833,1340,88869,51,VA
51087,334389,104537,19895,35678,3239,4010,167030,51,VA
51089,50948,12173,3128,385,561,394,34307,51,VA
51091,2232,19,28,14,27,12,2132,51,VA
51093,38606,9364,1040,704,675,413,26410,51,VA
51095,78254,11679,4745,3286,1030,867,56647,51,VA
51097,6608,1709,159,42,179,59,4460,51,VA
51099,26723,4787,1429,758,681,359,18709,51,VA
51101,17810,2955,411,224,549,172,13499,51,VA
51103,10919,3055,115,119,96,93,7441,51,VA
51105,22173,965,451,70,376,118,20193,51,VA
51107,420959,38065,57333,100259,3082,5355,216865,51,VA
51109,37596,6279,1244,435,709,394,28535,51,VA
51111,11936,4052,516,82,180,90,7016,51,VA
51113,13837,1385,412,150,195,132,11563,51,VA
51115,8533,766,180,103,182,52,7250,51,VA
51117,30319,10990,710,273,283,199,17864,51,VA
51119,10625,1708,235,74,186,83,8339,51,VA
51121,99721,5553,4419,9702,1256,873,77918,51,VA
51125,14775,1737,634,124,257,144,11879,51,VA
51127,22945,3084,666,438,681,258,17818,51,VA
51131,12282,3986,1027,141,114,82,6932,51,VA
51133,11839,2877,318,109,111,114,8310,51,VA
51135,15642,6084,686,115,209,96,8452,51,VA
51137,36254,5250,2038,586,633,358,27389,51,VA
51139,23709,638,466,211,356,168,21870,51,VA
51141,17608,1012,548,88,237,146,15577,51,VA
51143,60501,13228,1582,421,689,304,44277,51,VA
51145,30333,2851,730,375,529,351,25497,51,VA
51147,21849,9766,980,257,197,136,10513,51,VA
51149,43010,14167,3807,1316,655,403,22662,51,VA
51153,482204,111909,115384,60093,3919,5851,185048,51,VA
51155,33800,2273,653,300,580,278,29716,51,VA
51157,7348,279,285,109,134,97,6444,51,VA
51159,8923,2612,564,91,67,25,5564,51,VA
51161,96929,7265,3236,4129,1452,919,79928,51,VA
51163,22650,806,478,269,550,190,20357,51,VA
51165,83757,2866,6771,1312,887,554,71367,51,VA
51167,25781,320,146,77,373,111,24754,51,VA
51169,21576,253,243,54,337,161,20528,51,VA
51171,44186,1598,3591,552,773,368,37304,51,VA
51173,29800,630,517,191,513,187,27762,51,VA
51175,17996,6250,268,129,263,127,10959,51,VA
51177,140032,27481,15355,5778,2368,1772,87278,51,VA
51179,156927,36068,21465,9160,2560,2087,85587,51,VA
51181,6561,2823,122,37,84,36,3459,51,VA
51183,10829,5967,268,39,120,54,4381,51,VA
51185,40429,1353,477,301,673,289,37336,51,VA
51187,40727,2441,2332,780,841,502,33831,51,VA
51191,53935,1049,830,464,912,342,50338,51,VA
51193,18477,5005,987,224,332,171,11758,51,VA
51195,36130,2057,404,231,612,240,32586,51,VA
51197,28290,1025,321,182,508,172,26082,51,VA
51199,70045,10898,4430,5847,1020,918,46932,51,VA
51510,159467,35436,27863,14609,927,2113,78519,51,VA
51520,17219,1482,394,194,368,129,14652,51,VA
51530,6641,418,203,74,245,41,5660,51,VA
51540,46553,8122,2978,4974,326,544,29609,51,VA
51550,249422,79013,15152,13024,3870,2684,135679,51,VA
51570,18170,3385,1127,745,292,212,12409,51,VA
51580,5737,866,159,64,79,28,4541,51,VA
51590,42590,22734,1852,555,350,215,16884,51,VA
51595,5766,3808,306,67,16,40,1529,51,VA
51600,24146,1440,4143,5058,169,425,12911,51,VA
51610,14658,815,1450,2033,115,290,9955,51,VA
51620,8180,4829,153,121,81,30,2966,51,VA
51630,27982,7137,3115,1780,357,392,15201,51,VA
51640,6720,507,1028,78,98,34,4975,51,VA
51650,137148,73579,6197,4968,1656,1359,49389,51,VA
51660,51814,5334,11428,2787,415,396,31454,51,VA
51670,23033,10680,1608,392,323,211,9819,51,VA
51678,7320,532,308,370,52,43,6015,51,VA
51680,79009,23606,3480,2289,984,996,47654,51,VA
51683,42772,6084,17873,3156,339,504,14816,51,VA
51685,17219,2551,7627,2013,113,209,4706,51,VA
51690,13485,6499,918,159,109,68,5732,51,VA
51700,186247,86330,15897,8810,2060,1900,71250,51,VA
51710,238005,103657,19478,12152,3076,2437,97205,51,VA
51720,3687,278,66,40,45,35,3223,51,VA
51730,33458,25826,1542,463,197,252,5178,51,VA
51735,12460,233,428,446,237,179,10937,51,VA
51740,97915,55570,3302,2070,1236,825,34912,51,VA
51750,16070,2512,695,294,233,330,12006,51,VA
51760,226610,97240,21661,8496,1665,2328,95220,51,VA
51770,100011,30764,7793,3070,1424,1009,55951,51,VA
51775,25346,2430,1016,694,334,199,20673,51,VA
51790,25750,3634,943,447,427,340,19959,51,VA
51800,94324,42387,3352,2562,1220,966,43837,51,VA
51810,459470,99990,34575,43454,6325,5560,269566,51,VA
51820,22196,3340,1846,402,312,222,16074,51,VA
51830,15425,6041,1100,674,115,125,7370,51,VA
51840,28120,3599,5354,862,389,293,17623,51,VA
53001,20613,127,13053,228,203,173,6829,53,WA
53003,22285,305,900,441,809,357,19473,53,WA
53005,206873,5209,48505,9585,4803,3053,135718,53,WA
53007,79074,702,21955,1616,1566,1142,52093,53,WA
53009,77155,1349,4588,2408,6208,1438,61164,53,WA
53011,503311,19474,56951,39995,12202,7962,366727,53,WA
53013,3952,39,292,50,134,90,3347,53,WA
53015,110730,1921,10559,3610,4633,1940,88067,53,WA
53017,42938,389,14555,869,1044,636,25445,53,WA
53019,7178,98,194,104,1569,157,5056,53,WA
53021,96749,2717,51922,2788,1233,864,37225,53,WA
53023,2286,32,91,29,55,24,2055,53,WA
53025,99123,1544,42047,2003,2183,1096,50250,53,WA
53027,75636,1751,7681,2218,5705,1213,57068,53,WA
53029,86857,3919,6713,6448,2258,1663,65856,53,WA
53031,32977,476,1268,1024,1276,717,28216,53,WA
53033,2269675,194857,232327,541881,34225,35797,1230588,53,WA
53035,275611,13432,22808,26214,9064,5073,199020,53,WA
53037,44337,801,4514,1676,1249,774,35323,53,WA
53039,22735,205,2893,400,1060,446,17731,53,WA
53041,82149,1293,8682,1884,3349,1445,65496,53,WA
53043,10876,146,354,175,476,149,9576,53,WA
53045,65726,1422,7430,2099,3978,1206,49591,53,WA
53047,42104,417,8122,568,5779,696,26522,53,WA
53049,23365,266,2179,729,1169,413,18609,53,WA
53051,13401,146,428,161,703,279,11684,53,WA
53053,921130,97967,103761,109182,25793,14612,569815,53,WA
53055,17788,182,1262,481,419,420,15024,53,WA
53057,129523,1918,23521,4918,4478,2341,92347,53,WA
53059,12036,164,747,294,535,236,10060,53,WA
53061,827957,43299,92611,128287,21451,13894,528415,53,WA
53063,539339,20073,33669,25701,18844,9246,431806,53,WA
53065,46445,446,1624,776,3999,878,38722,53,WA
53067,294793,16254,27350,28385,9763,5056,207985,53,WA
53069,4422,61,168,107,175,94,3817,53,WA
53071,62584,1685,13970,1910,1480,959,42580,53,WA
53073,226847,5155,22240,15331,9490,4246,170385,53,WA
53075,47973,1887,3922,4981,978,648,35557,53,WA
53077,256728,4112,128971,4668,12753,2646,103578,53,WA
54001,15465,455,151,48,309,123,14379,54,WV
54003,122076,13011,6223,2321,2471,1491,96559,54,WV
54005,21809,251,122,87,490,147,20712,54,WV
54007,12447,111,81,56,192,68,11939,54,WV
54009,22559,630,284,125,352,376,20792,54,WV
54011,94350,6581,1438,1738,1751,747,82095,54,WV
54013,6229,31,47,24,113,38,5976,54,WV
54015,8051,45,44,32,247,32,7651,54,WV
54017,7808,198,75,23,151,71,7290,54,WV
54019,40488,2174,492,183,901,430,36308,54,WV
54021,7408,962,223,48,115,34,6026,54,WV
54023,10976,154,89,51,167,52,10463,54,WV
54025,32977,1175,512,305,497,289,30199,54,WV
54027,23093,389,304,132,360,253,21655,54,WV
54029,29095,1088,408,203,451,461,26484,54,WV
54031,14299,563,628,78,213,132,12685,54,WV
54033,65921,1937,1339,740,1212,831,59862,54,WV
54035,27791,273,227,143,496,241,26411,54,WV
54037,57701,4773,3929,1365,1062,788,45784,54,WV
54039,180745,17504,2421,2908,3362,1815,152735,54,WV
54041,17033,158,176,116,331,164,16088,54,WV
54043,20463,166,156,43,306,90,19702,54,WV
54045,32567,800,215,87,449,231,30785,54,WV
54047,19111,2371,361,34,365,109,15871,54,WV
54049,56205,2704,811,528,1226,713,50223,54,WV
54051,30591,471,333,183,517,418,28669,54,WV
54053,25453,370,163,122,327,149,24322,54,WV
54055,59664,4720,646,432,1118,484,52264,54,WV
54057,26938,1148,279,177,468,263,24603,54,WV
54059,23568,622,142,55,345,111,22293,54,WV
54061,105822,5979,3112,4836,1678,1258,88959,54,WV
54063,12376,216,91,19,221,90,11739,54,WV
54065,17063,257,212,161,339,198,15896,54,WV
54067,24604,149,157,130,499,144,23525,54,WV
54069,42425,2459,616,551,688,552,37559,54,WV
54071,6143,155,42,2,76,33,5835,54,WV
54073,7653,130,59,26,175,48,7215,54,WV
54075,7869,93,100,22,136,63,7455,54,WV
54077,34216,2216,643,107,636,266,30348,54,WV
54079,57440,1146,776,842,1070,467,53139,54,WV
54081,74591,6944,1087,1074,1329,647,63510,54,WV
54083,27932,617,278,165,564,275,26033,54,WV
54085,8444,35,78,34,132,49,8116,54,WV
54087,14028,110,143,87,352,105,13231,54,WV
54089,11959,528,181,47,290,90,10823,54,WV
54091,16705,244,167,86,369,203,15636,54,WV
54093,6762,52,53,22,138,65,6432,54,WV
54095,8313,71,38,17,145,78,7964,54,WV
54097,23816,373,281,135,463,215,22349,54,WV
54099,38982,399,305,176,684,219,37199,54,WV
54101,8378,46,46,17,134,49,8086,54,WV
54103,14442,127,138,76,294,103,13704,54,WV
54105,5194,37,18,9,85,46,4999,54,WV
54107,84296,2075,1111,904,1680,808,77718,54,WV
54109,21382,233,161,39,280,130,20539,54,WV
55001,20654,748,764,152,387,231,18372,55,WI
55003,16027,232,363,187,2449,118,12678,55,WI
55005,46711,1093,1255,531,1040,582,42210,55,WI
55007,16220,135,266,95,2057,222,13445,55,WI
55009,268740,12167,25434,9974,10251,2474,208440,55,WI
55011,13317,112,320,69,134,105,12577,55,WI
55013,16526,170,251,145,1090,212,14658,55,WI
55015,52442,790,2788,1594,746,468,46056,55,WI
55017,66297,1481,1190,1301,1108,826,60391,55,WI
55019,34659,283,2053,182,312,263,31566,55,WI
55021,58490,1357,2038,610,831,617,53037,55,WI
55023,16113,353,238,135,189,180,15018,55,WI
55025,561504,40372,39753,42482,5413,6763,426721,55,WI
55027,89396,3355,5347,788,1256,805,77845,55,WI
55029,30066,346,1116,245,492,343,27524,55,WI
55031,44295,1060,713,534,1919,652,39417,55,WI
55033,45440,758,976,1679,639,476,40912,55,WI
55035,105710,2405,2950,5281,1552,1168,92354,55,WI
55037,4558,20,58,35,90,59,4296,55,WI
55039,104154,3527,6460,1681,1507,829,90150,55,WI
55041,9179,101,139,79,1442,47,7371,55,WI
55043,51938,943,1203,578,501,388,48325,55,WI
55045,37093,445,1474,340,437,437,33960,55,WI
55047,19018,254,936,148,242,183,17255,55,WI
55049,23709,269,443,277,279,238,22203,55,WI
55051,6137,38,62,23,129,76,5809,55,WI
55053,21145,574,659,136,1614,223,17939,55,WI
55055,84900,1535,6946,1076,994,1024,73325,55,WI
55057,26718,720,701,243,741,305,24008,55,WI
55059,169151,15575,23188,4040,2431,1981,121936,55,WI
55061,20563,145,819,124,293,190,18992,55,WI
55063,120784,3594,2816,6391,1468,1208,105307,55,WI
55065,16611,104,1070,76,145,135,15081,55,WI
55067,19491,214,449,138,548,182,17960,55,WI
55069,28415,326,508,230,357,260,26734,55,WI
55071,81359,1659,3941,2700,1304,804,70951,55,WI
55073,138013,2282,4290,9355,2011,1292,118783,55,WI
55075,41872,419,1038,354,817,490,38754,55,WI
55077,15592,142,481,102,243,147,14477,55,WI
55078,4255,28,131,9,3598,6,483,55,WI
55079,939489,269335,142306,52718,9977,8633,456520,55,WI
55081,46274,1025,2481,686,981,493,40608,55,WI
55083,38965,226,815,212,1053,489,36170,55,WI
55085,37845,347,558,343,922,411,35264,55,WI
55087,190705,4950,9059,7899,5267,1651,161879,55,WI
55089,91503,2217,2980,3037,861,998,81410,55,WI
55091,7318,41,151,54,110,96,6866,55,WI
55093,42212,785,1171,523,670,528,38535,55,WI
55095,44977,454,907,352,914,578,41772,55,WI
55097,70377,1443,2511,2697,859,655,62212,55,WI
55099,14054,77,167,237,254,162,13157,55,WI
55101,197727,28115,26193,3333,2492,2261,135333,55,WI
55103,17304,209,498,170,216,197,16014,55,WI
55105,163687,11578,15126,3001,2339,1847,129796,55,WI
55107,14188,96,238,107,243,217,13287,55,WI
55109,93536,1371,2592,1615,1261,1240,85457,55,WI
55111,65763,1117,3976,633,1400,769,57868,55,WI
55113,18074,213,347,115,3384,198,13817,55,WI
55115,40881,381,1140,249,4403,304,34404,55,WI
55117,118034,3680,8383,7599,1412,1123,95837,55,WI
55119,19913,147,531,120,247,155,18713,55,WI
55121,30760,247,3918,216,307,242,25830,55,WI
55123,30714,258,449,202,283,343,29179,55,WI
55125,23047,179,411,133,2524,231,19569,55,WI
55127,106478,1958,12370,1499,1258,1289,88104,55,WI
55129,16623,109,281,116,520,249,15348,55,WI
55131,136761,2756,4645,2767,1496,1242,123855,55,WI
55133,406978,10147,21185,19055,4153,4516,347922,55,WI
55135,51812,450,1822,395,836,525,47784,55,WI
55137,24520,490,1667,185,395,231,21552,55,WI
55139,171730,7032,7959,6649,2971,1538,145581,55,WI
55141,74207,1179,2293,1711,1291,678,67055,55,WI
56001,37066,736,3814,1480,875,577,29584,56,WY
56003,11521,58,1065,100,271,143,9884,56,WY
56005,47026,523,4204,578,1480,640,39601,56,WY
56007,14537,215,2579,169,376,192,11006,56,WY
56009,13751,108,1050,114,278,205,11996,56,WY
56011,7181,27,111,38,142,97,6766,56,WY
56013,39234,438,2345,429,8985,451,26586,56,WY
56015,12498,120,1203,79,250,151,10695,56,WY
56017,4621,69,152,49,145,64,4142,56,WY
56019,8447,62,340,60,190,155,7640,56,WY
56021,100512,3899,14975,2399,2400,1560,75279,56,WY
56023,19581,94,950,228,324,248,17737,56,WY
56025,79955,1650,6967,1231,2382,1111,66614,56,WY
56027,2467,22,75,34,49,32,2255,56,WY
56029,29624,194,1677,383,628,426,26316,56,WY
56031,8605,54,690,69,216,107,7469,56,WY
56033,30921,263,1394,383,874,498,27509,56,WY
56035,8728,48,629,96,169,135,7651,56,WY
56037,42272,667,6911,638,1009,685,32362,56,WY
56039,23331,128,3272,552,230,395,18754,56,WY
56041,20450,170,1943,252,433,208,17444,56,WY
56043,7685,50,1055,62,129,121,6268,56,WY
56045,6838,66,289,66,223,88,6106,56,WY
72001,18020,1519,16445,0,1,16,39,72,PR
72003,38136,4043,33836,15,7,18,217,72,PR
72005,55101,6832,47506,68,13,54,628,72,PR
72007,24223,4975,19130,6,2,17,93,72,PR
72009,24637,3017,21419,3,0,58,140,72,PR
72011,25596,3599,21770,10,3,30,184,72,PR
72013,87754,10985,76202,58,0,54,455,72,PR
72015,15843,4085,11652,13,1,23,69,72,PR
72017,22657,3212,19344,5,14,11,71,72,PR
72019,28983,3122,25789,9,2,13,48,72,PR
72021,185187,30159,153365,195,32,204,1232,72,PR
72023,47158,5174,41466,39,5,47,427,72,PR
72025,127244,21328,105068,104,14,168,562,72,PR
72027,32827,3274,29267,5,9,22,250,72,PR
72029,42337,14120,28029,29,3,24,132,72,PR
72031,154815,42299,110460,316,23,181,1536,72,PR
72033,23155,5055,17916,38,1,22,123,72,PR
72035,41652,6062,35372,33,15,13,157,72,PR
72037,11307,2690,8437,13,4,18,145,72,PR
72039,16984,1231,15667,14,4,17,51,72,PR
72041,39970,6025,33753,3,4,30,155,72,PR
72043,34668,5345,29137,19,3,69,95,72,PR
72045,18883,2921,15900,2,1,16,43,72,PR
72047,34571,3397,31025,24,0,31,94,72,PR
72049,1792,496,1104,6,5,5,176,72,PR
72051,35879,7402,27355,136,10,53,923,72,PR
72053,32124,6846,24826,30,21,91,310,72,PR
72054,11692,1127,10516,2,1,7,39,72,PR
72055,13787,1758,11923,0,0,11,95,72,PR
72057,36614,7926,28466,25,7,48,142,72,PR
72059,17784,2403,15329,8,0,15,29,72,PR
72061,89780,12237,75964,186,31,136,1226,72,PR
72063,40622,7919,32456,11,11,32,193,72,PR
72065,38486,3854,34374,24,2,16,216,72,PR
72067,15654,2067,13489,9,2,9,78,72,PR
72069,50896,10820,39207,82,4,46,737,72,PR
72071,42943,5486,36972,27,1,49,408,72,PR
72073,14779,1109,13603,4,0,8,55,72,PR
72075,46538,8746,37587,10,1,39,155,72,PR
72077,37012,8458,28371,0,9,42,132,72,PR
72079,23334,2547,20633,7,0,21,126,72,PR
72081,28105,1915,26005,11,8,53,113,72,PR
72083,8874,886,7927,6,3,10,42,72,PR
72085,35180,7385,27631,17,0,21,126,72,PR
72087,23693,15318,8304,15,1,11,44,72,PR
72089,17781,4568,12762,25,11,31,384,72,PR
72091,39492,5033,34204,20,0,35,200,72,PR
72093,4755,598,4131,6,0,1,19,72,PR
72095,10589,3461,7088,5,0,4,31,72,PR
72097,73077,10109,62119,108,4,48,689,72,PR
72099,37460,3553,33785,18,2,22,80,72,PR
72101,28727,2530,26084,9,3,15,86,72,PR
72103,23386,4882,18331,16,0,21,136,72,PR
72105,29241,4340,24803,4,2,8,84,72,PR
72107,21434,3116,18236,3,6,9,64,72,PR
72109,15985,3859,12043,0,6,11,66,72,PR
72111,20399,3218,17094,8,2,10,67,72,PR
72113,137491,18325,118119,121,16,111,799,72,PR
72115,23638,2041,21413,16,7,8,153,72,PR
72117,15187,2273,12165,16,13,29,691,72,PR
72119,47060,15057,31526,39,8,49,381,72,PR
72121,22729,2480,20139,4,1,13,92,72,PR
72123,25789,5700,19901,3,0,24,161,72,PR
72125,31879,4228,27443,22,1,23,162,72,PR
72127,342259,75864,259991,887,99,536,4882,72,PR
72129,37693,6434,31095,15,8,32,109,72,PR
72131,39345,2921,36207,5,4,42,166,72,PR
72133,20281,4207,15975,15,2,20,62,72,PR
72135,66852,10094,56411,51,5,56,235,72,PR
72137,75293,16669,58002,65,3,75,479,72,PR
72139,67740,14002,53210,55,2,66,405,72,PR
72141,28287,2236,25846,16,2,15,172,72,PR
72143,35395,6480,28546,53,6,56,254,72,PR
72145,54414,9043,45016,22,17,37,279,72,PR
72147,8249,2147,5487,3,19,60,533,72,PR
72149,22093,3538,18474,2,5,9,65,72,PR
